time,price
1752961944.516,1.15991
1752961944.516,1.15991
1752961944.516,1.15991
1752961945.018,1.15991
1752961945.018,1.15991
1752961945.518,1.15992
1752961945.518,1.15992
1752961946.019,1.15991
1752961946.019,1.15991
1752961946.534,1.1599
1752961946.534,1.1599
1752961946.534,1.1599
1752961947.033,1.15986
1752961947.033,1.15986
1752961947.033,1.15986
1752961947.549,1.15994
1752961947.549,1.15994
1752961947.549,1.15994
1752961948.033,1.15998
1752961948.033,1.15998
1752961948.535,1.16001
1752961948.535,1.16001
1752961948.033,1.15998
1752961948.535,1.16001
1752961949.035,1.16001
1752961949.035,1.16001
1752961949.035,1.16001
1752961949.541,1.15999
1752961949.541,1.15999
1752961949.541,1.15999
1752961950.037,1.16002
1752961950.037,1.16002
1752961950.037,1.16002
1752961950.538,1.16002
1752961950.538,1.16002
1752961950.538,1.16002
1752961951.04,1.16002
1752961951.04,1.16002
1752961951.04,1.16002
1752961951.554,1.16003
1752961951.554,1.16003
1752961951.554,1.16003
1752961952.059,1.16005
1752961952.059,1.16005
1752961952.059,1.16005
1752961952.555,1.16004
1752961952.555,1.16004
1752961952.555,1.16004
1752961953.055,1.16006
1752961953.055,1.16006
1752961953.055,1.16006
1752961953.556,1.16003
1752961954.083,1.16003
1752961954.083,1.16003
1752961954.083,1.16003
1752961954.603,1.16004
1752961954.603,1.16004
1752961954.603,1.16004
1752961955.073,1.16002
1752961955.073,1.16002
1752961955.573,1.16003
1752961955.573,1.16003
1752961955.573,1.16003
1752961956.073,1.16001
1752961956.073,1.16001
1752961956.573,1.15999
1752961956.573,1.15999
1752961956.573,1.15999
1752961957.077,1.15997
1752961957.077,1.15997
1752961957.077,1.15997
1752961957.574,1.15996
1752961957.574,1.15996
1752961958.088,1.15997
1752961958.088,1.15997
1752961958.575,1.15998
1752961958.575,1.15998
1752961959.076,1.16
1752961959.076,1.16
1752961959.591,1.15998
1752961959.591,1.15998
1752961960.075,1.15993
1752961960.075,1.15993
1752961960.075,1.15993
1752961960.578,1.15992
1752961960.578,1.15992
1752961960.578,1.15992
1752961961.077,1.15994
1752961961.077,1.15994
1752961961.077,1.15994
1752961961.578,1.15993
1752961961.578,1.15993
1752961961.578,1.15993
1752961962.093,1.15995
1752961962.093,1.15995
1752961962.093,1.15995
1752961962.578,1.15994
1752961962.578,1.15994
1752961962.578,1.15994
1752961963.077,1.15995
1752961963.077,1.15995
1752961963.077,1.15995
1752961963.595,1.15995
1752961963.595,1.15995
1752961963.595,1.15995
1752961964.08,1.15993
1752961964.08,1.15993
1752961964.08,1.15993
1752961964.595,1.15994
1752961964.595,1.15994
1752961964.595,1.15994
1752961965.111,1.15995
1752961965.111,1.15995
1752961965.111,1.15995
1752961965.612,1.15996
1752961965.612,1.15996
1752961965.612,1.15996
1752961966.089,1.15996
1752961966.089,1.15996
1752961966.089,1.15996
1752961966.596,1.15996
1752961966.596,1.15996
1752961966.596,1.15996
1752961967.144,1.15998
1752961967.144,1.15998
1752961967.144,1.15998
1752961967.596,1.15995
1752961967.596,1.15995
1752961967.596,1.15995
1752961968.1,1.15996
1752961968.1,1.15996
1752961968.1,1.15996
1752961968.614,1.15997
1752961968.614,1.15997
1752961969.092,1.15997
1752961969.092,1.15997
1752961969.092,1.15997
1752961969.599,1.15997
1752961969.599,1.15997
1752961969.599,1.15997
1752961970.099,1.15989
1752961970.099,1.15989
1752961970.099,1.15989
1752961970.602,1.15988
1752961970.602,1.15988
1752961970.602,1.15988
1752961971.101,1.15988
1752961971.101,1.15988
1752961971.101,1.15988
1752961971.621,1.15987
1752961971.621,1.15987
1752961971.621,1.15987
1752961972.093,1.15987
1752961972.093,1.15987
1752961972.093,1.15987
1752961972.601,1.15987
1752961972.601,1.15987
1752961972.601,1.15987
1752961973.101,1.15986
1752961973.101,1.15986
1752961973.101,1.15986
1752961973.607,1.15986
1752961973.607,1.15986
1752961974.102,1.15988
1752961974.102,1.15988
1752961974.102,1.15988
1752961974.607,1.15989
1752961974.607,1.15989
1752961974.607,1.15989
1752961975.094,1.15989
1752961975.094,1.15989
1752961975.094,1.15989
1752961975.606,1.15988
1752961975.606,1.15988
1752961975.606,1.15988
1752961976.106,1.15988
1752961976.106,1.15988
1752961976.106,1.15988
1752961976.61,1.15987
1752961976.61,1.15987
1752961977.121,1.15983
1752961977.121,1.15983
1752961977.606,1.15981
1752961977.606,1.15981
1752961977.606,1.15981
1752961978.098,1.15981
1752961978.098,1.15981
1752961978.098,1.15981
1752961978.606,1.15981
1752961978.606,1.15981
1752961978.606,1.15981
1752961979.123,1.15982
1752961979.123,1.15982
1752961979.64,1.15981
1752961979.64,1.15981
1752961979.64,1.15981
1752961980.124,1.1598
1752961980.124,1.1598
1752961980.752,1.1598
1752961980.752,1.1598
1752961980.752,1.1598
1752961981.097,1.1598
1752961981.097,1.1598
1752961981.626,1.15981
1752961981.626,1.15981
1752961981.626,1.15981
1752961982.126,1.1598
1752961982.126,1.1598
1752961982.126,1.1598
1752961982.633,1.1598
1752961982.633,1.1598
1752961983.142,1.15981
1752961983.142,1.15981
1752961983.142,1.15981
1752961983.658,1.15983
1752961983.658,1.15983
1752961983.658,1.15983
1752961984.099,1.15983
1752961984.099,1.15983
1752961984.099,1.15983
1752961984.628,1.15986
1752961984.628,1.15986
1752961984.628,1.15986
1752961985.128,1.15987
1752961985.128,1.15987
1752961985.128,1.15987
1752961985.646,1.15988
1752961985.646,1.15988
1752961986.129,1.15987
1752961986.129,1.15987
1752961986.63,1.15986
1752961986.63,1.15986
1752961986.63,1.15986
1752961987.1,1.15986
1752961987.1,1.15986
1752961987.629,1.15986
1752961987.629,1.15986
1752961987.629,1.15986
1752961988.129,1.15985
1752961988.129,1.15985
1752961988.129,1.15985
1752961988.631,1.1599
1752961988.631,1.1599
1752961989.131,1.15992
1752961989.131,1.15992
1752961989.131,1.15992
1752961989.648,1.15993
1752961989.648,1.15993
1752961989.648,1.15993
1752961990.101,1.15993
1752961990.101,1.15993
1752961990.101,1.15993
1752961990.634,1.1599
1752961990.634,1.1599
1752961990.634,1.1599
1752961991.134,1.15991
1752961991.134,1.15991
1752961991.134,1.15991
1752961991.633,1.15991
1752961991.633,1.15991
1752961991.633,1.15991
1752961992.134,1.15991
1752961992.134,1.15991
1752961992.134,1.15991
1752961992.665,1.1599
1752961992.665,1.1599
1752961992.665,1.1599
1752961993.104,1.1599
1752961993.104,1.1599
1752961993.104,1.1599
1752961993.634,1.15987
1752961993.634,1.15987
1752961993.634,1.15987
1752961994.137,1.15988
1752961994.137,1.15988
1752961994.137,1.15988
1752961994.636,1.15989
1752961994.636,1.15989
1752961994.636,1.15989
1752961995.152,1.15991
1752961995.152,1.15991
1752961995.652,1.15998
1752961995.652,1.15998
1752961995.652,1.15998
1752961996.107,1.15998
1752961996.107,1.15998
1752961996.107,1.15998
1752961996.636,1.15999
1752961996.636,1.15999
1752961996.636,1.15999
1752961997.136,1.16
1752961997.136,1.16
1752961997.136,1.16
1752961997.637,1.15998
1752961997.637,1.15998
1752961997.637,1.15998
1752961998.137,1.15999
1752961998.137,1.15999
1752961998.137,1.15999
1752961998.637,1.15997
1752961998.637,1.15997
1752961998.637,1.15997
1752961999.109,1.15997
1752961999.109,1.15997
1752961999.109,1.15997
1752961999.639,1.15996
1752961999.639,1.15996
1752961999.639,1.15996
1752962000.139,1.15997
1752962000.139,1.15997
1752962000.139,1.15997
1752962000.642,1.16
1752962000.642,1.16
1752962000.642,1.16
1752962001.146,1.15999
1752962001.146,1.15999
1752962001.146,1.15999
1752962001.64,1.16001
1752962001.64,1.16001
1752962001.64,1.16001
1752962002.109,1.16001
1752962002.109,1.16001
1752962002.109,1.16001
1752962002.642,1.16003
1752962002.642,1.16003
1752962002.642,1.16003
1752962003.14,1.16003
1752962003.14,1.16003
1752962003.14,1.16003
1752962003.657,1.15999
1752962003.657,1.15999
1752962003.657,1.15999
1752962004.158,1.15996
1752962004.158,1.15996
1752962004.659,1.15995
1752962004.659,1.15995
1752962004.659,1.15995
1752962005.112,1.15995
1752962005.112,1.15995
1752962005.112,1.15995
1752962005.66,1.15999
1752962005.66,1.15999
1752962005.66,1.15999
1752962006.159,1.15998
1752962006.159,1.15998
1752962006.159,1.15998
1752962006.659,1.15999
1752962006.659,1.15999
1752962006.659,1.15999
1752962007.176,1.15997
1752962007.176,1.15997
1752962007.675,1.15996
1752962007.675,1.15996
1752962007.675,1.15996
1752962008.113,1.15996
1752962008.113,1.15996
1752962008.113,1.15996
1752962008.676,1.15997
1752962008.676,1.15997
1752962008.676,1.15997
1752962009.181,1.15996
1752962009.181,1.15996
1752962009.181,1.15996
1752962009.694,1.15998
1752962009.694,1.15998
1752962009.694,1.15998
1752962010.193,1.15996
1752962010.193,1.15996
1752962010.193,1.15996
1752962010.681,1.15995
1752962010.681,1.15995
1752962010.681,1.15995
1752962011.116,1.15995
1752962011.116,1.15995
1752962011.681,1.1599
1752962011.681,1.1599
1752962011.681,1.1599
1752962012.18,1.15989
1752962012.18,1.15989
1752962012.18,1.15989
1752962012.681,1.15991
1752962012.681,1.15991
1752962013.196,1.1599
1752962013.196,1.1599
1752962013.682,1.15991
1752962013.682,1.15991
1752962014.118,1.15991
1752962014.118,1.15991
1752962014.682,1.15989
1752962015.182,1.15987
1752962015.182,1.15987
1752962015.683,1.15989
1752962016.184,1.1599
1752962016.184,1.1599
1752962016.683,1.15991
1752962016.683,1.15991
1752962017.118,1.15991
1752962017.118,1.15991
1752962017.683,1.15994
1752962018.183,1.15991
1752962018.684,1.15992
1752962018.684,1.15992
1752962019.186,1.15991
1752962019.686,1.15991
1752962019.686,1.15991
1752962020.12,1.15991
1752962020.12,1.15991
1752962020.687,1.15994
1752962020.687,1.15994
1752962021.189,1.16
1752962021.688,1.16002
1752962021.688,1.16002
1752962022.188,1.16002
1752962022.188,1.16002
1752962022.688,1.16006
1752962022.688,1.16006
1752962023.122,1.16006
1752962023.122,1.16006
1752962023.122,1.16006
1752962023.689,1.16001
1752962023.689,1.16001
1752962023.689,1.16001
1752962024.19,1.15995
1752962024.19,1.15995
1752962024.19,1.15995
1752962024.691,1.15994
1752962024.691,1.15994
1752962024.691,1.15994
1752962025.205,1.15993
1752962025.205,1.15993
1752962025.205,1.15993
1752962025.69,1.15994
1752962025.69,1.15994
1752962025.69,1.15994
1752962026.123,1.15994
1752962026.123,1.15994
1752962026.123,1.15994
1752962026.69,1.16002
1752962026.69,1.16002
1752962027.207,1.16003
1752962027.207,1.16003
1752962027.207,1.16003
1752962027.692,1.16002
1752962027.692,1.16002
1752962027.692,1.16002
1752962028.191,1.16001
1752962028.191,1.16001
1752962028.692,1.16
1752962028.692,1.16
1752962028.692,1.16
1752962029.123,1.16
1752962029.123,1.16
1752962029.123,1.16
1752962029.693,1.16
1752962029.693,1.16
1752962029.693,1.16
1752962030.193,1.15999
1752962030.193,1.15999
1752962030.193,1.15999
1752962030.695,1.16
1752962030.695,1.16
1752962030.695,1.16
1752962031.194,1.16001
1752962031.194,1.16001
1752962031.731,1.16
1752962031.731,1.16
1752962031.731,1.16
1752962032.124,1.16
1752962032.124,1.16
1752962032.124,1.16
1752962032.696,1.16001
1752962032.696,1.16001
1752962032.696,1.16001
1752962033.199,1.16003
1752962033.199,1.16003
1752962033.199,1.16003
1752962033.696,1.16004
1752962033.696,1.16004
1752962033.696,1.16004
1752962034.197,1.16005
1752962034.197,1.16005
1752962034.197,1.16005
1752962034.712,1.16006
1752962034.712,1.16006
1752962034.712,1.16006
1752962035.125,1.16006
1752962035.125,1.16006
1752962035.125,1.16006
1752962035.698,1.16009
1752962035.698,1.16009
1752962035.698,1.16009
1752962036.199,1.1601
1752962036.199,1.1601
1752962036.699,1.1601
1752962036.699,1.1601
1752962037.198,1.16012
1752962037.198,1.16012
1752962037.699,1.16013
1752962037.699,1.16013
1752962037.699,1.16013
1752962038.126,1.16013
1752962038.126,1.16013
1752962038.699,1.16005
1752962038.699,1.16005
1752962038.699,1.16005
1752962039.201,1.16006
1752962039.201,1.16006
1752962039.201,1.16006
1752962039.708,1.16005
1752962039.708,1.16005
1752962039.708,1.16005
1752962040.202,1.16005
1752962040.202,1.16005
1752962040.202,1.16005
1752962040.738,1.16006
1752962040.738,1.16006
1752962040.738,1.16006
1752962041.128,1.16006
1752962041.128,1.16006
1752962041.128,1.16006
1752962041.705,1.16009
1752962041.705,1.16009
1752962041.705,1.16009
1752962042.205,1.1601
1752962042.205,1.1601
1752962042.205,1.1601
1752962042.705,1.16012
1752962042.705,1.16012
1752962042.705,1.16012
1752962043.204,1.16011
1752962043.204,1.16011
1752962043.204,1.16011
1752962043.704,1.16012
1752962043.704,1.16012
1752962044.129,1.16012
1752962044.129,1.16012
1752962044.129,1.16012
1752962044.707,1.16011
1752962044.707,1.16011
1752962044.707,1.16011
1752962045.207,1.16013
1752962045.207,1.16013
1752962045.207,1.16013
1752962045.71,1.16013
1752962045.71,1.16013
1752962046.206,1.16014
1752962046.206,1.16014
1752962046.706,1.16017
1752962046.706,1.16017
1752962047.13,1.16017
1752962047.13,1.16017
1752962047.707,1.16008
1752962047.707,1.16008
1752962047.707,1.16008
1752962048.206,1.16007
1752962048.206,1.16007
1752962048.206,1.16007
1752962048.707,1.16008
1752962048.707,1.16008
1752962048.707,1.16008
1752962049.225,1.16006
1752962049.225,1.16006
1752962049.225,1.16006
1752962049.709,1.16005
1752962049.709,1.16005
1752962049.709,1.16005
1752962050.129,1.16005
1752962050.129,1.16005
1752962050.129,1.16005
1752962050.743,1.16007
1752962050.743,1.16007
1752962050.743,1.16007
1752962051.212,1.16007
1752962051.212,1.16007
1752962051.746,1.16005
1752962051.746,1.16005
1752962052.212,1.16004
1752962052.212,1.16004
1752962052.212,1.16004
1752962052.712,1.16002
1752962052.712,1.16002
1752962052.712,1.16002
1752962053.129,1.16002
1752962053.129,1.16002
1752962053.129,1.16002
1752962053.747,1.16009
1752962053.747,1.16009
1752962053.747,1.16009
1752962054.248,1.16008
1752962054.248,1.16008
1752962054.248,1.16008
1752962054.728,1.16008
1752962054.728,1.16008
1752962054.728,1.16008
1752962055.248,1.16007
1752962055.248,1.16007
1752962055.248,1.16007
1752962055.731,1.16008
1752962056.132,1.16008
1752962056.132,1.16008
1752962056.132,1.16008
1752962056.748,1.16009
1752962056.748,1.16009
1752962057.248,1.16013
1752962057.248,1.16013
1752962057.748,1.16011
1752962057.748,1.16011
1752962057.748,1.16011
1752962058.261,1.16012
1752962058.261,1.16012
1752962058.749,1.16011
1752962058.749,1.16011
1752962058.261,1.16012
1752962058.749,1.16011
1752962059.134,1.16011
1752962059.134,1.16011
1752962059.75,1.16018
1752962059.75,1.16018
1752962059.75,1.16018
1752962060.251,1.16017
1752962060.251,1.16017
1752962060.251,1.16017
1752962060.753,1.16019
1752962060.753,1.16019
1752962060.753,1.16019
1752962061.251,1.16018
1752962061.251,1.16018
1752962061.251,1.16018
1752962061.753,1.16017
1752962061.753,1.16017
1752962061.753,1.16017
1752962062.134,1.16017
1752962062.134,1.16017
1752962062.134,1.16017
1752962062.753,1.16019
1752962062.753,1.16019
1752962062.753,1.16019
1752962063.253,1.16018
1752962063.253,1.16018
1752962063.253,1.16018
1752962063.755,1.16018
1752962063.755,1.16018
1752962063.755,1.16018
1752962064.255,1.16017
1752962064.255,1.16017
1752962064.756,1.1602
1752962064.756,1.1602
1752962064.756,1.1602
1752962065.134,1.1602
1752962065.134,1.1602
1752962065.134,1.1602
1752962065.752,1.16021
1752962066.253,1.16022
1752962066.253,1.16022
1752962066.253,1.16022
1752962066.753,1.1602
1752962066.753,1.1602
1752962066.753,1.1602
1752962067.253,1.16022
1752962067.253,1.16022
1752962067.253,1.16022
1752962067.752,1.16022
1752962067.752,1.16022
1752962067.752,1.16022
1752962068.137,1.16022
1752962068.137,1.16022
1752962068.137,1.16022
1752962068.758,1.1602
1752962068.758,1.1602
1752962068.758,1.1602
1752962069.255,1.16021
1752962069.255,1.16021
1752962069.756,1.16022
1752962069.756,1.16022
1752962069.756,1.16022
1752962070.254,1.16021
1752962070.254,1.16021
1752962070.254,1.16021
1752962070.757,1.16025
1752962070.757,1.16025
1752962070.757,1.16025
1752962071.139,1.16025
1752962071.139,1.16025
1752962071.139,1.16025
1752962071.757,1.16021
1752962071.757,1.16021
1752962071.757,1.16021
1752962072.258,1.16023
1752962072.258,1.16023
1752962072.258,1.16023
1752962072.758,1.16032
1752962072.758,1.16032
1752962072.758,1.16032
1752962073.321,1.16032
1752962073.321,1.16032
1752962073.775,1.16034
1752962073.775,1.16034
1752962073.775,1.16034
1752962074.141,1.16034
1752962074.141,1.16034
1752962074.141,1.16034
1752962074.76,1.16031
1752962074.76,1.16031
1752962074.76,1.16031
1752962075.259,1.1603
1752962075.259,1.1603
1752962075.259,1.1603
1752962075.779,1.16031
1752962075.779,1.16031
1752962075.779,1.16031
1752962076.277,1.16034
1752962076.277,1.16034
1752962076.277,1.16034
1752962076.761,1.16035
1752962076.761,1.16035
1752962076.761,1.16035
1752962077.145,1.16035
1752962077.145,1.16035
1752962077.78,1.16035
1752962077.78,1.16035
1752962077.78,1.16035
1752962078.275,1.16036
1752962078.275,1.16036
1752962078.275,1.16036
1752962078.761,1.16035
1752962078.761,1.16035
1752962078.761,1.16035
1752962079.262,1.16034
1752962079.262,1.16034
1752962079.262,1.16034
1752962079.762,1.16035
1752962079.762,1.16035
1752962080.146,1.16035
1752962080.146,1.16035
1752962080.146,1.16035
1752962080.754,1.16036
1752962080.754,1.16036
1752962080.754,1.16036
1752962081.264,1.16038
1752962081.264,1.16038
1752962081.264,1.16038
1752962081.764,1.16039
1752962081.764,1.16039
1752962081.764,1.16039
1752962082.249,1.16035
1752962082.249,1.16035
1752962082.249,1.16035
1752962082.754,1.16035
1752962082.754,1.16035
1752962082.754,1.16035
1752962083.145,1.16035
1752962083.145,1.16035
1752962083.145,1.16035
1752962083.766,1.16045
1752962083.766,1.16045
1752962084.267,1.16044
1752962084.267,1.16044
1752962084.267,1.16044
1752962084.783,1.16044
1752962084.783,1.16044
1752962084.783,1.16044
1752962085.267,1.16043
1752962085.267,1.16043
1752962085.767,1.16047
1752962085.767,1.16047
1752962085.767,1.16047
1752962086.146,1.16047
1752962086.786,1.1605
1752962087.268,1.16049
1752962087.268,1.16049
1752962087.268,1.16049
1752962087.767,1.16044
1752962087.767,1.16044
1752962087.767,1.16044
1752962088.268,1.16033
1752962088.268,1.16033
1752962088.268,1.16033
1752962088.768,1.16031
1752962088.768,1.16031
1752962088.768,1.16031
1752962089.146,1.16031
1752962089.146,1.16031
1752962089.146,1.16031
1752962089.785,1.16026
1752962089.785,1.16026
1752962089.785,1.16026
1752962090.318,1.16025
1752962090.318,1.16025
1752962090.318,1.16025
1752962090.787,1.16022
1752962090.787,1.16022
1752962090.787,1.16022
1752962091.272,1.16024
1752962091.272,1.16024
1752962091.272,1.16024
1752962091.772,1.16025
1752962091.772,1.16025
1752962091.772,1.16025
1752962092.146,1.16025
1752962092.146,1.16025
1752962092.771,1.16027
1752962092.771,1.16027
1752962092.771,1.16027
1752962093.287,1.16034
1752962093.287,1.16034
1752962093.287,1.16034
1752962093.789,1.16033
1752962093.789,1.16033
1752962093.789,1.16033
1752962094.273,1.16028
1752962094.273,1.16028
1752962094.273,1.16028
1752962094.773,1.16027
1752962094.773,1.16027
1752962094.773,1.16027
1752962095.147,1.16027
1752962095.147,1.16027
1752962095.147,1.16027
1752962095.792,1.16026
1752962096.275,1.16026
1752962096.275,1.16026
1752962096.776,1.16024
1752962096.776,1.16024
1752962096.776,1.16024
1752962097.275,1.16023
1752962097.275,1.16023
1752962097.275,1.16023
1752962097.789,1.1602
1752962097.789,1.1602
1752962097.789,1.1602
1752962098.146,1.1602
1752962098.146,1.1602
1752962098.146,1.1602
1752962098.777,1.16015
1752962098.777,1.16015
1752962098.777,1.16015
1752962099.277,1.16016
1752962099.277,1.16016
1752962099.779,1.16017
1752962099.779,1.16017
1752962099.779,1.16017
1752962100.279,1.16015
1752962100.279,1.16015
1752962100.279,1.16015
1752962100.844,1.16017
1752962100.844,1.16017
1752962100.844,1.16017
1752962101.147,1.16017
1752962101.147,1.16017
1752962101.781,1.16016
1752962101.781,1.16016
1752962101.781,1.16016
1752962102.282,1.16017
1752962102.799,1.16016
1752962102.799,1.16016
1752962103.296,1.16015
1752962103.296,1.16015
1752962103.816,1.16014
1752962103.816,1.16014
1752962103.816,1.16014
1752962104.15,1.16014
1752962104.15,1.16014
1752962104.15,1.16014
1752962104.802,1.1601
1752962104.802,1.1601
1752962104.802,1.1601
1752962105.302,1.16009
1752962105.302,1.16009
1752962105.302,1.16009
1752962105.803,1.1601
1752962105.803,1.1601
1752962105.803,1.1601
1752962106.303,1.1601
1752962106.303,1.1601
1752962106.816,1.1601
1752962107.152,1.1601
1752962107.152,1.1601
1752962107.152,1.1601
1752962107.816,1.16006
1752962107.816,1.16006
1752962107.816,1.16006
1752962108.32,1.16007
1752962108.32,1.16007
1752962108.32,1.16007
1752962108.82,1.16009
1752962108.82,1.16009
1752962108.82,1.16009
1752962109.32,1.16009
1752962109.32,1.16009
1752962109.32,1.16009
1752962109.849,1.16008
1752962109.849,1.16008
1752962109.849,1.16008
1752962110.155,1.16008
1752962110.155,1.16008
1752962110.155,1.16008
1752962110.803,1.16005
1752962110.803,1.16005
1752962111.304,1.16004
1752962111.304,1.16004
1752962111.304,1.16004
1752962111.803,1.16003
1752962111.803,1.16003
1752962111.803,1.16003
1752962112.32,1.16006
1752962112.32,1.16006
1752962112.32,1.16006
1752962112.804,1.16009
1752962112.804,1.16009
1752962112.804,1.16009
1752962113.155,1.16009
1752962113.155,1.16009
1752962113.155,1.16009
1752962113.814,1.16009
1752962113.814,1.16009
1752962113.814,1.16009
1752962114.306,1.16009
1752962114.306,1.16009
1752962114.306,1.16009
1752962114.825,1.16007
1752962114.825,1.16007
1752962114.825,1.16007
1752962115.29,1.16007
1752962115.29,1.16007
1752962115.29,1.16007
1752962115.791,1.16005
1752962115.791,1.16005
1752962115.791,1.16005
1752962116.157,1.16005
1752962116.157,1.16005
1752962116.776,1.16004
1752962116.776,1.16004
1752962117.306,1.15998
1752962117.306,1.15998
1752962117.306,1.15998
1752962117.822,1.15999
1752962117.822,1.15999
1752962117.822,1.15999
1752962118.307,1.16003
1752962118.307,1.16003
1752962118.808,1.16006
1752962118.808,1.16006
1752962118.808,1.16006
1752962119.159,1.16006
1752962119.159,1.16006
1752962119.159,1.16006
1752962119.829,1.16011
1752962119.829,1.16011
1752962119.829,1.16011
1752962120.309,1.16013
1752962120.309,1.16013
1752962120.843,1.16015
1752962120.843,1.16015
1752962120.843,1.16015
1752962121.33,1.16014
1752962121.33,1.16014
1752962121.33,1.16014
1752962121.831,1.16012
1752962121.831,1.16012
1752962122.159,1.16012
1752962122.159,1.16012
1752962122.812,1.16011
1752962122.812,1.16011
1752962122.812,1.16011
1752962123.296,1.16012
1752962123.296,1.16012
1752962123.797,1.16011
1752962123.797,1.16011
1752962123.797,1.16011
1752962124.298,1.16013
1752962124.298,1.16013
1752962124.298,1.16013
1752962124.802,1.16012
1752962124.802,1.16012
1752962124.802,1.16012
1752962125.16,1.16012
1752962125.16,1.16012
1752962125.8,1.1601
1752962125.8,1.1601
1752962126.3,1.16012
1752962126.3,1.16012
1752962126.3,1.16012
1752962126.798,1.16014
1752962126.798,1.16014
1752962126.798,1.16014
1752962127.298,1.16015
1752962127.298,1.16015
1752962127.298,1.16015
1752962127.829,1.16015
1752962127.829,1.16015
1752962127.829,1.16015
1752962128.161,1.16015
1752962128.161,1.16015
1752962128.161,1.16015
1752962128.8,1.16016
1752962128.8,1.16016
1752962128.8,1.16016
1752962129.317,1.16015
1752962129.317,1.16015
1752962129.8,1.16014
1752962129.8,1.16014
1752962129.8,1.16014
1752962130.302,1.16013
1752962130.302,1.16013
1752962130.302,1.16013
1752962130.819,1.16013
1752962130.819,1.16013
1752962130.819,1.16013
1752962131.162,1.16013
1752962131.162,1.16013
1752962131.162,1.16013
1752962131.804,1.16012
1752962131.804,1.16012
1752962131.804,1.16012
1752962132.318,1.16013
1752962132.318,1.16013
1752962132.318,1.16013
1752962132.818,1.16009
1752962133.335,1.16009
1752962133.335,1.16009
1752962133.82,1.16008
1752962133.82,1.16008
1752962133.82,1.16008
1752962134.163,1.16008
1752962134.163,1.16008
1752962134.163,1.16008
1752962134.836,1.16002
1752962134.836,1.16002
1752962134.836,1.16002
1752962135.322,1.16005
1752962135.322,1.16005
1752962135.322,1.16005
1752962135.843,1.16003
1752962135.843,1.16003
1752962136.321,1.16004
1752962136.321,1.16004
1752962136.321,1.16004
1752962136.837,1.16005
1752962136.837,1.16005
1752962137.163,1.16005
1752962137.163,1.16005
1752962137.163,1.16005
1752962137.822,1.16005
1752962137.822,1.16005
1752962138.352,1.16006
1752962138.352,1.16006
1752962138.352,1.16006
1752962138.855,1.16007
1752962138.855,1.16007
1752962138.855,1.16007
1752962139.339,1.16008
1752962139.339,1.16008
1752962139.339,1.16008
1752962139.838,1.16007
1752962139.838,1.16007
1752962139.838,1.16007
1752962140.166,1.16007
1752962140.166,1.16007
1752962140.166,1.16007
1752962140.841,1.16008
1752962140.841,1.16008
1752962140.841,1.16008
1752962141.364,1.16009
1752962141.364,1.16009
1752962141.364,1.16009
1752962141.841,1.1601
1752962141.841,1.1601
1752962141.841,1.1601
1752962142.342,1.1601
1752962142.342,1.1601
1752962142.342,1.1601
1752962142.857,1.16011
1752962142.857,1.16011
1752962142.857,1.16011
1752962143.168,1.16011
1752962143.168,1.16011
1752962143.377,1.16009
1752962143.377,1.16009
1752962143.377,1.16009
1752962143.858,1.16011
1752962143.858,1.16011
1752962143.858,1.16011
1752962144.36,1.16003
1752962144.36,1.16003
1752962144.36,1.16003
1752962144.86,1.16004
1752962144.86,1.16004
1752962144.86,1.16004
1752962145.378,1.16006
1752962145.378,1.16006
1752962145.378,1.16006
1752962145.861,1.16009
1752962145.861,1.16009
1752962145.861,1.16009
1752962146.17,1.16009
1752962146.17,1.16009
1752962146.17,1.16009
1752962146.379,1.16011
1752962146.379,1.16011
1752962146.379,1.16011
1752962146.865,1.16012
1752962146.865,1.16012
1752962146.865,1.16012
1752962147.359,1.16009
1752962147.359,1.16009
1752962147.359,1.16009
1752962147.878,1.16012
1752962147.878,1.16012
1752962147.878,1.16012
1752962148.376,1.16012
1752962148.376,1.16012
1752962148.877,1.16013
1752962148.877,1.16013
1752962149.172,1.16013
1752962149.172,1.16013
1752962149.381,1.16014
1752962149.381,1.16014
1752962149.381,1.16014
1752962149.88,1.16014
1752962149.88,1.16014
1752962149.88,1.16014
1752962150.373,1.16014
1752962150.373,1.16014
1752962150.373,1.16014
1752962150.884,1.16016
1752962150.884,1.16016
1752962150.884,1.16016
1752962151.383,1.16013
1752962151.383,1.16013
1752962151.383,1.16013
1752962151.865,1.16014
1752962151.865,1.16014
1752962151.865,1.16014
1752962152.175,1.16014
1752962152.175,1.16014
1752962152.175,1.16014
1752962152.382,1.16012
1752962152.382,1.16012
1752962152.382,1.16012
1752962152.864,1.16011
1752962152.864,1.16011
1752962152.864,1.16011
1752962153.375,1.16011
1752962153.375,1.16011
1752962153.375,1.16011
1752962153.886,1.16009
1752962153.886,1.16009
1752962154.367,1.16007
1752962154.367,1.16007
1752962154.367,1.16007
1752962154.866,1.16008
1752962154.866,1.16008
1752962154.866,1.16008
1752962155.174,1.16008
1752962155.387,1.1601
1752962155.387,1.1601
1752962155.387,1.1601
1752962155.914,1.16006
1752962155.914,1.16006
1752962155.914,1.16006
1752962156.376,1.16006
1752962156.376,1.16006
1752962156.376,1.16006
1752962156.883,1.16006
1752962156.883,1.16006
1752962156.883,1.16006
1752962157.384,1.16004
1752962157.384,1.16004
