timestamp,open,close,high,low
2025-10-13 13:00:00Z,1.42842,1.42704,1.42855,1.42686
2025-10-13 13:15:00Z,1.42704,1.42849,1.42866,1.42596
2025-10-13 13:30:00Z,1.42846,1.42923,1.4301,1.42679
2025-10-13 13:45:00Z,1.42923,1.42928,1.43006,1.4284
2025-10-13 14:00:00Z,1.42928,1.43008,1.43126,1.42744
2025-10-13 14:15:00Z,1.43008,1.43316,1.43398,1.42934
2025-10-13 14:30:00Z,1.43316,1.43445,1.43509,1.43195
2025-10-13 14:45:00Z,1.43445,1.4321,1.43451,1.43083
2025-10-13 15:00:00Z,1.43213,1.43126,1.43217,1.43032
2025-10-13 15:15:00Z,1.43121,1.42934,1.43155,1.429
2025-10-13 15:30:00Z,1.42934,1.4282,1.42973,1.42701
2025-10-13 15:45:00Z,1.42818,1.43139,1.43149,1.42793
2025-10-13 16:00:00Z,1.43137,1.43295,1.43442,1.43126
2025-10-13 16:15:00Z,1.43298,1.43277,1.4336,1.4321
2025-10-13 16:30:00Z,1.43278,1.43294,1.43388,1.43195
2025-10-13 16:45:00Z,1.43294,1.43344,1.43373,1.43181
2025-10-13 17:00:00Z,1.43344,1.33308,1.43446,1.33219
2025-10-13 17:15:00Z,1.33308,1.33469,1.33574,1.33258
2025-10-13 17:30:00Z,1.33464,1.33375,1.33474,1.33284
2025-10-13 17:45:00Z,1.33375,1.33475,1.33517,1.33335
2025-10-13 18:00:00Z,1.33473,1.33113,1.33565,1.33087
2025-10-13 18:15:00Z,1.33113,1.32949,1.33196,1.3294
2025-10-13 18:30:00Z,1.32949,1.32886,1.33046,1.32834
2025-10-13 18:45:00Z,1.32889,1.32821,1.32983,1.32768
2025-10-13 19:00:00Z,1.32823,1.32907,1.33025,1.32752
2025-10-13 19:15:00Z,1.32905,1.331,1.33228,1.32893
2025-10-13 19:30:00Z,1.331,1.33239,1.3332,1.3306
2025-10-13 19:45:00Z,1.33239,1.3305,1.33331,1.32929
2025-10-13 20:00:00Z,1.3305,1.33147,1.33216,1.33019
2025-10-13 20:15:00Z,1.33147,1.32898,1.33205,1.3289
2025-10-13 20:30:00Z,1.329,1.32509,1.32928,1.32489
2025-10-13 20:45:00Z,1.32509,1.32752,1.32758,1.3247
2025-10-13 21:00:00Z,1.32754,1.32713,1.32881,1.32685
2025-10-13 21:15:00Z,1.32715,1.32704,1.32888,1.32683
2025-10-13 21:30:00Z,1.32707,1.32774,1.32897,1.32668
2025-10-13 21:45:00Z,1.32777,1.33054,1.33099,1.32702
2025-10-13 22:00:00Z,1.33054,1.32789,1.33161,1.32778
2025-10-13 22:15:00Z,1.32793,1.32706,1.32887,1.32694
2025-10-13 22:30:00Z,1.32706,1.32599,1.32706,1.32468
2025-10-13 22:45:00Z,1.32597,1.32833,1.32881,1.32594
2025-10-13 23:00:00Z,1.32835,1.32908,1.32969,1.328
2025-10-13 23:15:00Z,1.32908,1.33044,1.33087,1.32857
2025-10-13 23:30:00Z,1.33046,1.3329,1.33332,1.32962
2025-10-13 23:45:00Z,1.3329,1.33207,1.3335,1.33163
2025-10-14 00:00:00Z,1.33204,1.33273,1.33308,1.33152
2025-10-14 00:15:00Z,1.33273,1.33408,1.33417,1.33148
2025-10-14 00:30:00Z,1.33406,1.33387,1.33515,1.33325
2025-10-14 00:45:00Z,1.33384,1.3349,1.33553,1.33356
2025-10-14 01:00:00Z,1.33492,1.33454,1.33588,1.33341
2025-10-14 01:15:00Z,1.33454,1.33394,1.3356,1.33318
2025-10-14 01:30:00Z,1.33389,1.33207,1.33448,1.33205
2025-10-14 01:45:00Z,1.33205,1.33365,1.33419,1.33154
2025-10-14 02:00:00Z,1.33363,1.33295,1.3346,1.33269
2025-10-14 02:15:00Z,1.33302,1.33551,1.33577,1.33302
2025-10-14 02:30:00Z,1.33551,1.33722,1.33902,1.33534
2025-10-14 02:45:00Z,1.3372,1.3338,1.33724,1.33334
2025-10-14 03:00:00Z,1.3338,1.33403,1.33516,1.33335
2025-10-14 03:15:00Z,1.33403,1.33974,1.34012,1.33393
2025-10-14 03:30:00Z,1.33972,1.33895,1.33986,1.338
2025-10-14 03:45:00Z,1.33895,1.33835,1.33954,1.33749
2025-10-14 04:00:00Z,1.33832,1.3397,1.34001,1.3379
2025-10-14 04:15:00Z,1.3397,1.33798,1.33987,1.33739
2025-10-14 04:30:00Z,1.33798,1.33692,1.33887,1.3366
2025-10-14 04:45:00Z,1.33695,1.33899,1.33955,1.33669
2025-10-14 05:00:00Z,1.33899,1.33755,1.33965,1.33707
2025-10-14 05:15:00Z,1.33751,1.33931,1.33984,1.33664
2025-10-14 05:30:00Z,1.33931,1.34052,1.34217,1.33895
2025-10-14 05:45:00Z,1.34054,1.34183,1.34269,1.34032
2025-10-14 06:00:00Z,1.34186,1.33987,1.34224,1.33927
2025-10-14 06:15:00Z,1.33983,1.34024,1.34091,1.33933
2025-10-14 06:30:00Z,1.34021,1.34038,1.341,1.33951
2025-10-14 06:45:00Z,1.34039,1.34139,1.34207,1.34013
2025-10-14 07:00:00Z,1.34139,1.33937,1.34391,1.3393
2025-10-14 07:15:00Z,1.33922,1.33994,1.34035,1.33872
2025-10-14 07:30:00Z,1.33992,1.33872,1.33998,1.33618
2025-10-14 07:45:00Z,1.33872,1.33891,1.34021,1.33825
2025-10-14 08:00:00Z,1.33893,1.3404,1.34085,1.33856
2025-10-14 08:15:00Z,1.3404,1.3426,1.343,1.33987
2025-10-14 08:30:00Z,1.3426,1.33939,1.3426,1.33886
2025-10-14 08:45:00Z,1.33938,1.34061,1.34101,1.33853
2025-10-14 09:00:00Z,1.34061,1.33865,1.34078,1.33784
2025-10-14 09:15:00Z,1.33867,1.3376,1.33921,1.33723
2025-10-14 09:30:00Z,1.3376,1.33776,1.33838,1.33645
2025-10-14 09:45:00Z,1.33778,1.3376,1.33873,1.33717
