timestamp,asset,price
23:50:17Z,AUDNZD_otc,1.23201
23:50:18Z,AUDNZD_otc,1.23201
23:50:18Z,AUDNZD_otc,1.23228
23:50:19Z,AUDNZD_otc,1.23228
23:50:19Z,AUDNZD_otc,1.23265
23:50:19Z,AUDNZD_otc,1.23271
23:50:20Z,AUDNZD_otc,1.23271
23:50:20Z,AUDNZD_otc,1.23267
23:50:21Z,AUDNZD_otc,1.23274
23:50:21Z,AUDNZD_otc,1.2327
23:50:22Z,AUDNZD_otc,1.2327
23:50:22Z,AUDNZD_otc,1.23278
23:50:22Z,AUDNZD_otc,1.23274
23:50:23Z,AUDNZD_otc,1.23274
23:50:23Z,AUDNZD_otc,1.2327
23:50:24Z,AUDNZD_otc,1.2328
23:50:24Z,AUDNZD_otc,1.2328
23:50:25Z,AUDNZD_otc,1.2328
23:50:25Z,AUDNZD_otc,1.2328
23:50:25Z,AUDNZD_otc,1.23285
23:50:26Z,AUDNZD_otc,1.23285
23:50:26Z,AUDNZD_otc,1.23272
23:50:27Z,AUDNZD_otc,1.23267
23:50:27Z,AUDNZD_otc,1.23262
23:50:28Z,AUDNZD_otc,1.23262
23:50:28Z,AUDNZD_otc,1.23257
23:50:28Z,AUDNZD_otc,1.23257
23:50:29Z,AUDNZD_otc,1.23257
23:50:29Z,AUDNZD_otc,1.23255
23:50:30Z,AUDNZD_otc,1.23248
23:50:30Z,AUDNZD_otc,1.23252
23:50:31Z,AUDNZD_otc,1.23252
23:50:31Z,AUDNZD_otc,1.23252
23:50:31Z,AUDNZD_otc,1.23245
23:50:32Z,AUDNZD_otc,1.23245
23:50:32Z,AUDNZD_otc,1.23249
23:50:33Z,AUDNZD_otc,1.23243
23:50:33Z,AUDNZD_otc,1.23247
23:50:34Z,AUDNZD_otc,1.23247
23:50:34Z,AUDNZD_otc,1.23256
23:50:34Z,AUDNZD_otc,1.23265
23:50:35Z,AUDNZD_otc,1.23265
23:50:35Z,AUDNZD_otc,1.23261
23:50:36Z,AUDNZD_otc,1.23261
23:50:36Z,AUDNZD_otc,1.23255
23:50:37Z,AUDNZD_otc,1.23255
23:50:37Z,AUDNZD_otc,1.2326
23:50:37Z,AUDNZD_otc,1.23255
23:50:38Z,AUDNZD_otc,1.23255
23:50:38Z,AUDNZD_otc,1.23254
23:50:39Z,AUDNZD_otc,1.23276
23:50:39Z,AUDNZD_otc,1.23268
23:50:40Z,AUDNZD_otc,1.23268
23:50:40Z,AUDNZD_otc,1.23262
23:50:40Z,AUDNZD_otc,1.23256
23:50:41Z,AUDNZD_otc,1.23256
23:50:41Z,AUDNZD_otc,1.23231
23:50:42Z,AUDNZD_otc,1.23252
23:50:42Z,AUDNZD_otc,1.23257
23:50:43Z,AUDNZD_otc,1.23257
23:50:43Z,AUDNZD_otc,1.23265
23:50:43Z,AUDNZD_otc,1.23261
23:50:44Z,AUDNZD_otc,1.23261
23:50:44Z,AUDNZD_otc,1.23264
23:50:45Z,AUDNZD_otc,1.23258
23:50:45Z,AUDNZD_otc,1.23262
23:50:46Z,AUDNZD_otc,1.23262
23:50:46Z,AUDNZD_otc,1.23271
23:50:46Z,AUDNZD_otc,1.23265
23:50:47Z,AUDNZD_otc,1.23265
23:50:47Z,AUDNZD_otc,1.2325
23:50:48Z,AUDNZD_otc,1.23256
23:50:48Z,AUDNZD_otc,1.23262
23:50:49Z,AUDNZD_otc,1.23262
23:50:49Z,AUDNZD_otc,1.23268
23:50:49Z,AUDNZD_otc,1.23279
23:50:50Z,AUDNZD_otc,1.23279
23:50:50Z,AUDNZD_otc,1.23297
