timestamp,asset,price
17:26:29Z,NZDUSD_otc,0.60418
17:26:30Z,NZDUSD_otc,0.60418
17:26:30Z,NZDUSD_otc,0.6042
17:26:31Z,NZDUSD_otc,0.60418
17:26:31Z,NZDUSD_otc,0.60416
17:26:32Z,NZDUSD_otc,0.60416
17:26:32Z,NZDUSD_otc,0.60414
17:26:32Z,NZDUSD_otc,0.60412
17:26:33Z,NZDUSD_otc,0.60412
17:26:33Z,NZDUSD_otc,0.6041
17:26:34Z,NZDUSD_otc,0.60412
17:26:34Z,NZDUSD_otc,0.60414
17:26:35Z,NZDUSD_otc,0.60414
17:26:35Z,NZDUSD_otc,0.60413
17:26:35Z,NZDUSD_otc,0.60411
17:26:36Z,NZDUSD_otc,0.60411
17:26:36Z,NZDUSD_otc,0.60423
17:26:37Z,NZDUSD_otc,0.60421
17:26:37Z,NZDUSD_otc,0.6042
17:26:38Z,NZDUSD_otc,0.6042
17:26:38Z,NZDUSD_otc,0.60421
17:26:38Z,NZDUSD_otc,0.60421
17:26:39Z,NZDUSD_otc,0.60421
17:26:39Z,NZDUSD_otc,0.60421
17:26:40Z,NZDUSD_otc,0.60427
17:26:40Z,NZDUSD_otc,0.60425
17:26:41Z,NZDUSD_otc,0.60425
17:26:41Z,NZDUSD_otc,0.60427
17:26:41Z,NZDUSD_otc,0.60427
17:26:42Z,NZDUSD_otc,0.60427
17:26:42Z,NZDUSD_otc,0.60428
17:26:43Z,NZDUSD_otc,0.60426
17:26:43Z,NZDUSD_otc,0.60422
17:26:44Z,NZDUSD_otc,0.60422
17:26:44Z,NZDUSD_otc,0.60422
17:26:44Z,NZDUSD_otc,0.60424
17:26:45Z,NZDUSD_otc,0.60424
17:26:45Z,NZDUSD_otc,0.60426
17:26:46Z,NZDUSD_otc,0.60425
17:26:46Z,NZDUSD_otc,0.60423
17:26:47Z,NZDUSD_otc,0.60423
17:26:47Z,NZDUSD_otc,0.60423
17:26:47Z,NZDUSD_otc,0.60425
17:26:48Z,NZDUSD_otc,0.60425
17:26:48Z,NZDUSD_otc,0.6043
17:26:49Z,NZDUSD_otc,0.6044
17:26:49Z,NZDUSD_otc,0.60443
